"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1909687503910547624","Wed Apr 09 06:00:11 +0000 2025","0","@gidikariuki Ngui ino putas","1909848796571312604","","gidikariuki","in","","0","0","0","https://x.com/254ksh/status/1909848796571312604","1582673026402996224","254ksh"
"1909845152459268381","Wed Apr 09 05:45:43 +0000 2025","0","Kasus Kim Soo Hyun dan mendiang Kim Sae Ron masih bergulir hingga saat ini. Berita terkini tim pengacara KSH dari firma hukum LKB &amp; Partners malah mengajukan gugatan &amp; tuntutan ganti rugi sebesar 12 miliar won (setara 134 miliar rupiah) kepada operator -","1909845156133511415","","mommiesdaily","in","","0","1","0","https://x.com/mommiesdaily/status/1909845156133511415","93147298","mommiesdaily"
"1909835765519106351","Wed Apr 09 05:08:24 +0000 2025","1","Baru liat lah ada pembela Kim Soo Hyun di real life pas liat orangnya oh pantes temen deket keponakan menteri yg gue benci itu wkwkwk root in hell dah satu geng. Udh dikasih fakta segitu jelasnya tentang KSH tapi masih dibela dgn oiya? Kan ngga bener itu hoax MINIMAL MIKIR ","1909835765519106351","","","in","","0","0","0","https://x.com/feeey_/status/1909835765519106351","1289883194532085760","feeey_"
"1909713833955881106","Tue Apr 08 21:59:32 +0000 2025","0","@WauDaddy hehe si mngoje mshinde europa tupatane supercup.","1909727837868773514","","WauDaddy","in","","0","0","0","https://x.com/254ksh/status/1909727837868773514","1582673026402996224","254ksh"
"1909724234059751776","Tue Apr 08 21:56:48 +0000 2025","0","@zuhumomar embu mshenzi sana anndike mwenyewe sasa","1909727150439018844","","zuhumomar","in","","0","0","0","https://x.com/254ksh/status/1909727150439018844","1582673026402996224","254ksh"
"1909161973931278728","Mon Apr 07 14:04:25 +0000 2025","1","@KoreanUpdates @grok pada kasus ini apakah Kim Soo-hyun memiliki andil besar atas meninggalnya kim sae ron? Dan apakah benar Kim Soo-hyun adalah seorang pedofil?","1909245886120841338","","KoreanUpdates","in","","0","1","0","https://x.com/septhianyRA/status/1909245886120841338","340800244","septhianyRA"
"1909233518837956667","Mon Apr 07 13:15:17 +0000 2025","1949","Petisi nasional yang disebut Undang-Undang Pencegahan Kim Soo-hyun yang berisi usulan untuk meningkatkan batas perlindungan terhadap anak anak dibawah umur (minor) yang awalnya hanya terbatas 16 tahun menjadi 19 tahun kini telah melampaui 50.000 tanda tangan. Petisi https://t.co/uIIOtSM4gp","1909233518837956667","https://pbs.twimg.com/media/Gn71w3KaAAEmYqb.jpg","","in","","28","24","317","https://x.com/infodrakor_id/status/1909233518837956667","1376348437","infodrakor_id"
"1909099636620767474","Mon Apr 07 12:55:28 +0000 2025","0","@GaoYusin makasihhhh fans ksh dari taiwan thank you so much KIM REAL #SooHyunEyeConic","1909228533265883346","","GaoYusin","in","","0","0","0","https://x.com/mynameiskhenn/status/1909228533265883346","1907479471743184899","mynameiskhenn"
"1908804964442665101","Mon Apr 07 12:47:05 +0000 2025","2","@syasya99abc Japp ksh tu kim seonho kan bukan yg si pedo kim soohyun tu ","1909226424441143559","","syasya99abc","in","","0","1","0","https://x.com/little_aesun/status/1909226424441143559","1165781094","little_aesun"
"1909184307106640012","Mon Apr 07 11:28:21 +0000 2025","0","@TiskTusk Adani/UAE cash inashikilia huko","1909206610653618634","","TiskTusk","in","","0","0","0","https://x.com/254ksh/status/1909206610653618634","1582673026402996224","254ksh"
"1909193233659224173","Mon Apr 07 10:35:12 +0000 2025","0","Mbona mbona mbona!","1909193233659224173","","","in","","0","0","0","https://x.com/254ksh/status/1909193233659224173","1582673026402996224","254ksh"
"1909187070108856570","Mon Apr 07 10:10:43 +0000 2025","1","[Sekilas Info K-Seleb] Petisi Undang-Undang Pencegahan Kim Soo-hyun yang menaikkan batas usia pemerkosaan statutori (hubungan dengan individu di bawah umur) dari 13-16 tahun menjadi 13-19 tahun telah ditandatangani oleh 50.000 warga.","1909187070108856570","","","in","","0","0","1","https://x.com/kbsindonesian/status/1909187070108856570","132836283","kbsindonesian"
"1909149215533756820","Mon Apr 07 07:40:17 +0000 2025","0","Persamaan Kira'na @prabowo dan Kim Soo-hyun adalah mereka tuh pelaku kejahatan yang mengorbankan nyawa orang lain. Tapi playing victim seolah tersakiti. #JAILKIMSooHyun #makzulkanprabowogibran #boboiboygurlatan https://t.co/AZMTZIoUAM","1909149215533756820","https://pbs.twimg.com/media/Gn6pF8EbEAAlEQb.jpg","","in","","0","0","0","https://x.com/JanuarAnni63084/status/1909149215533756820","1649211953578127360","JanuarAnni63084"
"1909115839195779277","Mon Apr 07 06:14:43 +0000 2025","0","Guys tolong edit botol air minum Kim Soo-hyun jadi Baygon. ","1909127680077046129","","JanuarAnni63084","in","","0","0","0","https://x.com/JanuarAnni63084/status/1909127680077046129","1649211953578127360","JanuarAnni63084"
"1909051324551074224","Mon Apr 07 05:42:04 +0000 2025","5","@endoe21 @agama_nusantara @bnsphrxyzzz @sakkusaitna @tepig_pignite @Valhallaah @mistroad_1 @Matahari_tmr @Kappa_2023 @PaijoKhentirr @HBRPsweet @maukarjl @abdoolkodir @GlennHarold1 @porkandlar26037 @dawiguna @FaktaBerita89 @LeotardosMy Tapiiii..dgn sgt menyesal sy hrs ksh tau ini.. sy nemu ini nih bhw oom Kim sdh mukalap.. https://t.co/9Xj6U4EHRM","1909119464173629508","https://pbs.twimg.com/ext_tw_video_thumb/1909118407662084096/pu/img/Yr0InRzNVT68i4nD.jpg","endoe21","in","","0","4","1","https://x.com/debbieflavi/status/1909119464173629508","2943045979","debbieflavi"
"1909115839195779277","Mon Apr 07 05:27:40 +0000 2025","1","Mending Kim Fakboy (Soo-hyun) minum Baygon aja daripada denial melulu soal kasus loe yang ngorbanin Kim Sae-ron dan Sulli. #JusticeForKimSaeRon #JusticeForSulli #KingofFakeTears #KimSooHyunIsALiar https://t.co/E8mg1P8eh6","1909115839195779277","https://pbs.twimg.com/media/Gn6KvOiaEAA9cCO.jpg","","in","","0","1","1","https://x.com/JanuarAnni63084/status/1909115839195779277","1649211953578127360","JanuarAnni63084"
"1909097889512763857","Mon Apr 07 04:20:03 +0000 2025","0","@sadbitxh197 Halo! Menurutku Lee Jun-ho punya peluang besar menang Best Actor di Baeksang 2025 berkat perannya di *Bad Memory Eraser* yang mulai tayang April 2024. Popularitasnya lagi naik tapi Kim Soo-hyun dan Namgoong Min juga bisa jadi saingan kuat kalau punya peran baru yang bagus.","1909098821683990541","","sadbitxh197","in","","0","1","0","https://x.com/grok/status/1909098821683990541","1720665183188922368","grok"
"1908144866942718381","Mon Apr 07 02:42:48 +0000 2025","0","@AsianDramaBitxh Yoo Ah In&gt;&gt;&gt;&gt;&gt;&gt; Kim Soo Hyun. YAI bisa dengan mudah berperan di Moon Embracing The Sun tapi KSH ga bakal bisa sebagus itu di Six Flying Dragons","1909074349602361365","","AsianDramaBitxh","in","","0","0","0","https://x.com/laststrawberryy/status/1909074349602361365","473689373","laststrawberryy"
"1909069975568232892","Mon Apr 07 02:25:25 +0000 2025","0","Kira'na = @prabowo Subianto = Kim Soo-hyun. Ketiganya adalah para bajingan yang merenggut nyawa korban tapi playing victim seolah tersakiti.","1909069975568232892","","","in","","0","0","0","https://x.com/JanuarAnni63084/status/1909069975568232892","1649211953578127360","JanuarAnni63084"
"1908979303427272791","Sun Apr 06 20:25:07 +0000 2025","0"," Katakan padaku siapa orang dalam pesan KakaoTalk itu bukan Kim Soo-hyun? Mereka mencampur semua pesan KakaoTalk sehingga saya bahkan tidak bisa memahaminya https://t.co/2a9xKWjnuC","1908979303427272791","https://pbs.twimg.com/amplify_video_thumb/1908770703010320384/img/uxV6fVVidc8BfpRo.jpg","","in","","0","0","0","https://x.com/Xshxjw_id/status/1908979303427272791","1834652599037161472","Xshxjw_id"
"1908943545744191950","Sun Apr 06 18:03:02 +0000 2025","1","apresiasi keras kepada editor good day karena fix susah bgt ngedit tanpa KSH dan meskipun ada KSH gw yakin ada interaksi organik yg BAGUS yg ketangkep kamera tp HARUS DI CUT GRGR mungkin ada KIM SOOHYUN nya ah kesal tp still good job https://t.co/6Vf6NpESL4","1908943545744191950","","","in","","0","0","0","https://x.com/ejejisjeje/status/1908943545744191950","1235117350032048128","ejejisjeje"
"1908360545419543033","Sun Apr 06 17:38:50 +0000 2025","1","@the_versacedoll @lvlyHikun Mba kanu baca hate ksh yang mana? Jangan jangan baca ksh lain bukan kim pedo. ","1908937454264156318","","the_versacedoll","in","","0","0","0","https://x.com/imyuours/status/1908937454264156318","3185513942","imyuours"
"1908874957767241882","Sun Apr 06 13:30:29 +0000 2025","0","ttp suka ksh tp skrg kim seonho hwhwhwhwhhw","1908874957767241882","","","in","","0","0","0","https://x.com/caatsek/status/1908874957767241882","1314791027459334144","caatsek"
"1908788853122752523","Sun Apr 06 07:48:20 +0000 2025","0","Ya resiko lo pacaran sama minor udh 20 tahun pacaran sm anak kecil mau jd kim Soo-hyun km","1908788853122752523","","","in","","0","0","0","https://x.com/osak1shotaro/status/1908788853122752523","1713494465254752256","osak1shotaro"
"1908715918387208374","Sun Apr 06 03:45:39 +0000 2025","0","@lleemarzk Berdasarkan permintaanmu berikut judul skripsi kualitatif yang fokus pada bantahan dalam kasus child grooming Kim Soo-hyun dan Kim Sae-ron: ** Framing Bantahan: Analisis Isi Kualitatif terhadap Liputan Kompas tentang Tanggapan Kim Soo-hyun atas Tuduhan Child Grooming **. Judul https://t.co/xYMPw1eX7g","1908727778339418520","https://pbs.twimg.com/media/Gmq59kbaMAAmRX2.jpg","lleemarzk","in","","0","0","0","https://x.com/grok/status/1908727778339418520","1720665183188922368","grok"
"1908573105284403347","Sat Apr 05 17:31:02 +0000 2025","0","......Mpenzi hakuna matata kila kitu kitawa sawa sawa","1908573105284403347","","","in","","0","0","0","https://x.com/254ksh/status/1908573105284403347","1582673026402996224","254ksh"
"1908502899086549179","Sat Apr 05 12:53:31 +0000 2025","0","Cw / ksh Kim Soohyun soomen pedo.","1908503265396088901","","account4044","in","","0","0","0","https://x.com/account4044/status/1908503265396088901","1227236942414151680","account4044"
"1908455877410959392","Sat Apr 05 12:00:57 +0000 2025","0","@tkatn278 @starfess Menurutku Dream High yang kamu maksud kemungkinan besar adalah drama Korea 2011 tentang siswa yang mengejar mimpi K-pop. Drama ini sangat berpengaruh meluncurkan karier seperti Kim Soo-hyun dan Suzy. Sekarang ada adaptasi musikal 2023 dan OST baru yang dirilis hari ini 5","1908490037785731445","","tkatn278","in","","0","1","0","https://x.com/grok/status/1908490037785731445","1720665183188922368","grok"
"1908377861330784530","Sat Apr 05 10:46:56 +0000 2025","0","@goofieochre @___lumimi25560 @Miftoon23 @tanyarlfes Kasus KSR KSH aja dipikirin dari awal pdkt kenapa ini ga boleh?","1908471408814154168","","blackhwkins","in","","0","0","0","https://x.com/ryeong9b/status/1908471408814154168","919188522","ryeong9b"
"1908433304941977997","Sat Apr 05 08:15:31 +0000 2025","88"," [ 030425 @Cosmopolitan ] Deretan Drama Korea yang Ringan Ditonton Saat Libur Lebaran Love Alarm (2019) Rekomendasi drama Korea dengan cerita ringan yang cocok menemani saat libur lebaran yaitu Love Alarm. #KimSoHyun #KimSohyun #김소현 https://t.co/S92RKCLucM https://t.co/zz0Mkryf0X","1908433304941977997","https://pbs.twimg.com/media/Gnwd-WAbAAA7Usl.jpg","","in","","0","0","16","https://x.com/KSH_daily/status/1908433304941977997","1031422492995248128","KSH_daily"
"1908418957603659987","Sat Apr 05 07:28:20 +0000 2025","1","@KeKirwa Alfred Keter ManGidi","1908421431513264566","","KeKirwa","in","","0","0","0","https://x.com/254ksh/status/1908421431513264566","1582673026402996224","254ksh"
"1908107553344790591","Sat Apr 05 06:02:35 +0000 2025","0","@twt_my1pick Sorry ye! Kim Soo-hyun gak diajak! Dia pedofil terhadap Kim Sae-ron serta melecehkan Sulli dan aktris lain di film Real .","1908399852352135246","","twt_my1pick","in","","0","0","0","https://x.com/JanuarAnni63084/status/1908399852352135246","1649211953578127360","JanuarAnni63084"
"1907654892786987048","Sat Apr 05 05:03:59 +0000 2025","0","@mhd__arf Kau pun bodoh jugak sebijik mcm pedo Kim Soo-hyun mcm sial ","1908385104298414164","","mhd__arf","in","","0","0","0","https://x.com/eddetrus/status/1908385104298414164","1866479196383666176","eddetrus"
"1908371249451196639","Sat Apr 05 04:08:56 +0000 2025","0","ksh cakep bgt dah *kim seon ho","1908371249451196639","","","in","","0","0","0","https://x.com/skibibir/status/1908371249451196639","1473480505412632576","skibibir"
"1908354177153290579","Sat Apr 05 03:01:05 +0000 2025","0","Apa apaan ini kok muka kim pedo KSH masih terpampang gini https://t.co/pxSRjXXRzO","1908354177153290579","https://pbs.twimg.com/media/GnvWAIvbYAEjc9l.jpg","","in","","0","0","0","https://x.com/Ratotaroi/status/1908354177153290579","1372128078604902407","Ratotaroi"
"1908082120292991477","Fri Apr 04 22:23:15 +0000 2025","0","@AlienwareLeo @moneyacademyKE ni pesa yako ama?","1908284256683430329","","AlienwareLeo","in","","0","0","0","https://x.com/254ksh/status/1908284256683430329","1582673026402996224","254ksh"
"1908210342708338751","Fri Apr 04 17:31:12 +0000 2025","1","@balekgakbalek Ya Tuhan soal wajah Gibran Rakabuming mirip Kim Soo-hyun ini memang subjektif banget. Ada yang bilang mirip bahkan Gibran sendiri setuju tapi ada juga yang nggak lihat kemiripan sama sekali. Menurutku ini lebih ke selera pribadi dan pengaruh K-drama di Indo. Kamu sendiri","1908210757331833337","","balekgakbalek","in","","0","1","0","https://x.com/grok/status/1908210757331833337","1720665183188922368","grok"
"1908136526313308539","Fri Apr 04 13:09:37 +0000 2025","0","@bgs_babay10 Sabar ya Mbah prediksi Baeksang Arts Awards 2025 nih! Best Drama mungkin *When Life Gives You Tangerines* atau *I Was Deceived*. Best Actor: Park Bo-gum sama Kim Soo-hyun lagi kuat. Best Actress: IU sama Kim Tae-ri banyak difavoritkan. Supporting Actor bisa Choi Dae-hoon trus https://t.co/FSL7Cy3AYT","1908144929957667055","https://pbs.twimg.com/media/GnglrEPaIAA-yGm.jpg","bgs_babay10","in","","0","0","0","https://x.com/grok/status/1908144929957667055","1720665183188922368","grok"
"1908116148517851346","Fri Apr 04 11:21:50 +0000 2025","0","@taesaniyu tanpa km blg gt udh pasti ku ksh ","1908117807033958641","","taesaniyu","in","","0","0","0","https://x.com/wntph/status/1908117807033958641","1773686699824185344","wntph"
"1907987820129693859","Fri Apr 04 10:29:48 +0000 2025","0","@divavar Nah kan! Lee Jong-seob aja sampai murka banget gara-gara naskah beliau dirusak sama Lee Sa-rang (sepupu Kim Soo-hyun) dengan selipkan adegan vulgar Sulli yang useless dan eksploitatif itu.","1908104710390997089","","divavar","in","","0","1","0","https://x.com/JanuarAnni63084/status/1908104710390997089","1649211953578127360","JanuarAnni63084"
"1907688431108678135","Fri Apr 04 10:28:14 +0000 2025","0","@minochrome_ Karena pendiri Gold Medalist adalah sepupunya Kim Soo-hyun Lee Sa-rang dan Kim Soo-hyun sendiri. Jadi mereka saling bela.","1908104315618906151","","minochrome_","in","","0","0","0","https://x.com/JanuarAnni63084/status/1908104315618906151","1649211953578127360","JanuarAnni63084"
"1908098480306057655","Fri Apr 04 10:05:03 +0000 2025","0","Masih gregetan sama kasus Kim Soohyun dan mendiang KSR. Itu balikin nama baik ga akan mudah. Kebayang stressnya KSH. Lagi sibuk2nya jadi BA &gt;18 brand dan shooting project disney tbtb kena skandal. Efeknya diputus kontrak sama brand2 schedule tayang dramanya ditunda dll","1908098480306057655","","","in","","0","2","0","https://x.com/anfathiya/status/1908098480306057655","877322880","anfathiya"
"1907800859209249021","Fri Apr 04 09:44:09 +0000 2025","0","@zuujy dari kim Soo-hyun","1908093220405583974","","zuujy","in","","0","1","0","https://x.com/ChilAel_/status/1908093220405583974","1778077153172836352","ChilAel_"
"1908082120292991477","Fri Apr 04 09:16:12 +0000 2025","12","@moneyacademyKE Watu walikua wanatusi Meg huku na hawajui US imeshikilia healthcare very ungrateful tugunias.","1908086186997858393","","moneyacademyKE","in","","0","4","0","https://x.com/254ksh/status/1908086186997858393","1582673026402996224","254ksh"
"1907993217200472180","Fri Apr 04 08:22:39 +0000 2025","2","@kim_soowon16 SUPPORT KIMSOOHYUN #AlwaysWithSooHyun","1908072711986860277","","kim_soowon16","in","","0","0","2","https://x.com/bunmi271392/status/1908072711986860277","1853766972816699392","bunmi271392"
"1908026657413411278","Fri Apr 04 06:12:06 +0000 2025","0","@bbymiaw Curiga mine ini pengungkap skandal wktu itu dia kan yg blg fufufafa mirip kim soo hyun ehh ksh abis itu kena skandal ","1908039859274658072","","bbymiaw","in","","0","1","0","https://x.com/tunangangojo/status/1908039859274658072","1823223636901400576","tunangangojo"
"1908038444586250390","Fri Apr 04 06:06:29 +0000 2025","2","15 Artist yang Ikut Tersorot di Skandal Kim Soo-hyun #KimSooHuyn #KimSaeRon https://t.co/bwIXvYb9ds https://t.co/XxyzsViLDm","1908038444586250390","https://pbs.twimg.com/media/Gnq22oGaoAARZF6.jpg","","in","","0","0","0","https://x.com/4rrrrrraaaaaaaa/status/1908038444586250390","1708061728305799168","4rrrrrraaaaaaaa"
"1908033193556521251","Fri Apr 04 05:56:16 +0000 2025","0","@AtarturkKemal CCM hoyee wapende wasipende. Mama na Kazi aendelee!","1908035872215154811","","AtarturkKemal","in","","0","0","0","https://x.com/254ksh/status/1908035872215154811","1582673026402996224","254ksh"
"1908023532090712103","Fri Apr 04 05:07:14 +0000 2025","0","5 Poin dari Gold Medalist Menjawab Tuntutan Kakak Mendiang Sulli Terkait Film Real Ada Adegan Panas Kim Soo-hyun https://t.co/hGl2WVglYo","1908023532090712103","","","in","","0","0","0","https://x.com/sulawesinetwrk/status/1908023532090712103","1662795655977517056","sulawesinetwrk"
